city,state_name,county_name,lat,lng,id
Burbank,California,Los Angeles,34.1879,-118.3235,1840019233
Brockton,Massachusetts,Plymouth,42.0821,-71.0242,1840000467
El Cajon,California,San Diego,32.8017,-116.9604,1840020618
Rialto,California,San Bernardino,34.1175,-117.3892,1840020407
San Mateo,California,San Mateo,37.5522,-122.3121,1840021551
Goodyear,Arizona,Maricopa,33.2614,-112.3622,1840020564
Charlottesville,Virginia,Charlottesville,38.0375,-78.4855,1840001678
Lafayette,Colorado,Boulder,39.9946,-105.0998,1840020180
Lee's Summit,Missouri,Jackson,38.9171,-94.3816,1840032155
Edinburg,Texas,Hidalgo,26.3196,-98.1597,1840021020
Daly City,California,San Mateo,37.6862,-122.4685,1840018926
Wichita Falls,Texas,Wichita,33.9072,-98.5291,1840021923
Bowling Green,Kentucky,Warren,36.9716,-86.4378,1840013265
Longmont,Colorado,Boulder,40.1686,-105.1005,1840020178
Vacaville,California,Solano,38.3587,-121.9673,1840021498
Highlands Ranch,Colorado,Douglas,39.5419,-104.9708,1840028579
Quincy,Massachusetts,Norfolk,42.2506,-71.0187,1840000461
Fishers,Indiana,Hamilton,39.9588,-85.9659,1840010496
Lynn,Massachusetts,Essex,42.4781,-70.9664,1840000409
Norwalk,California,Los Angeles,33.9069,-118.0829,1840020501
Carmel,Indiana,Hamilton,39.965,-86.146,1840007260
Hesperia,California,San Bernardino,34.3975,-117.3147,1840020404
St. Augustine,Florida,St. Johns,29.8976,-81.31,1840015935
Buckeye,Arizona,Maricopa,33.4314,-112.6429,1840021939
San Angelo,Texas,Tom Green,31.4424,-100.4504,1840022146
Federal Way,Washington,King,47.3091,-122.3358,1840019826
Bismarck,North Dakota,Burleigh,46.8143,-100.7694,1840001926
Boca Raton,Florida,Palm Beach,26.3752,-80.108,1840014207
New Braunfels,Texas,Comal,29.6994,-98.1148,1840021341
Vista,California,San Diego,33.1896,-117.2386,1840021994
Beaverton,Oregon,Washington,45.4779,-122.8168,1840018556
Portsmouth,Virginia,Portsmouth,36.8468,-76.354,1840003872
Orem,Utah,Utah,40.2981,-111.6994,1840020171
Conroe,Texas,Montgomery,30.3238,-95.4824,1840019586
Suffolk,Virginia,Suffolk,36.6953,-76.6398,1840003873
Sunrise,Florida,Broward,26.1547,-80.2997,1840016000
Lawrence,Kansas,Douglas,38.9597,-95.2642,1840001632
Arden-Arcade,California,Sacramento,38.6017,-121.3845,1840036690
Prescott Valley,Arizona,Yavapai,34.598,-112.3185,1840021772
Middletown,Ohio,Butler,39.5033,-84.3659,1840003804
San Germán,Puerto Rico,San Germán,18.0827,-67.046,1630023526
Edmond,Oklahoma,Oklahoma,35.6689,-97.416,1840020423
Tracy,California,San Joaquin,37.7269,-121.4523,1840021518
Manteca,California,San Joaquin,37.7927,-121.2264,1840020265
Kingsport,Tennessee,Sullivan,36.5224,-82.5454,1840014425
Portsmouth,New Hampshire,Rockingham,43.058,-70.7826,1840002932
Sandy,Utah,Salt Lake,40.5709,-111.8506,1840037422
Palm Coast,Florida,Flagler,29.5389,-81.2457,1840015064
Slidell,Louisiana,St. Tammany,30.2887,-89.7828,1840015911
San Marcos,California,San Diego,33.135,-117.1743,1840021991
Livonia,Michigan,Wayne,42.3972,-83.3733,1840003985
Santa Fe,New Mexico,Santa Fe,35.6619,-105.9819,1840021707
Plantation,Florida,Broward,26.1259,-80.2617,1840015142
Atascocita,Texas,Harris,29.9777,-95.1953,1840018251
Fall River,Massachusetts,Bristol,41.7136,-71.1015,1840000497
Compton,California,Los Angeles,33.893,-118.2274,1840019240
Carson,California,Los Angeles,33.8374,-118.2559,1840019214
La Crosse,Wisconsin,La Crosse,43.8241,-91.2268,1840002577
Missoula,Montana,Missoula,46.8751,-114.0214,1840019840
O'Fallon,Missouri,St. Charles,38.785,-90.7175,1840008571
Mount Pleasant,South Carolina,Charleston,32.8537,-79.8203,1840017286
Roswell,Georgia,Fulton,34.0391,-84.3513,1840014741
Hoover,Alabama,Jefferson,33.3763,-86.8068,1840014795
Florence,South Carolina,Florence,34.178,-79.7898,1840013643
Williamsburg,Virginia,Williamsburg,37.2693,-76.7076,1840001720
South Gate,California,Los Angeles,33.9447,-118.1926,1840021870
Chino,California,San Bernardino,33.9836,-117.6654,1840019114
Fort Myers,Florida,Lee,26.6194,-81.8302,1840014226
Kirkland,Washington,King,47.697,-122.2057,1840019836
Santa Monica,California,Los Angeles,34.0235,-118.481,1840021866
Vineland,New Jersey,Cumberland,39.4653,-74.9981,1840001551
Norwalk,Connecticut,Western Connecticut,41.1144,-73.4215,1840004839
Alafaya,Florida,Orange,28.528,-81.1868,1840029102
Lawton,Oklahoma,Comanche,34.6175,-98.4202,1840020477
Avondale,Arizona,Maricopa,33.3873,-112.3235,1840019310
Germantown,Maryland,Montgomery,39.1755,-77.2643,1840005840
Rapid City,South Dakota,Pennington,44.0716,-103.2204,1840002180
Westminster,California,Orange,33.7523,-117.9938,1840021969
Clifton,New Jersey,Passaic,40.863,-74.1575,1840003511
Waukegan,Illinois,Lake,42.3698,-87.8716,1840010113
Bloomington,Minnesota,Hennepin,44.8306,-93.3151,1840006747
Mayagüez,Puerto Rico,Mayagüez,18.2003,-67.1397,1630035520
San Leandro,California,Alameda,37.7074,-122.1599,1840021538
Newton,Massachusetts,Middlesex,42.3316,-71.2085,1840000433
Joplin,Missouri,Jasper,37.0757,-94.5018,1840008771
Lawrence,Massachusetts,Essex,42.7002,-71.1626,1840000408
Springdale,Arkansas,Washington,36.1901,-94.1574,1840015336
Troy,Michigan,Oakland,42.5817,-83.1457,1840002434
Citrus Heights,California,Sacramento,38.6948,-121.288,1840018845
Deerfield Beach,Florida,Broward,26.305,-80.1277,1840015136
Town 'n' Country,Florida,Hillsborough,28.0106,-82.5763,1840029089
Winchester,Virginia,Winchester,39.1735,-78.1746,1840001623
Mission,Texas,Hidalgo,26.2039,-98.3256,1840021026
Bryan,Texas,Brazos,30.665,-96.3807,1840019569
Hawthorne,California,Los Angeles,33.9147,-118.3476,1840020486
Whittier,California,Los Angeles,33.9678,-118.0188,1840021878
Livermore,California,Alameda,37.6868,-121.7607,1840020294
Lake Forest,California,Orange,33.6605,-117.6714,1840020591
San Ramon,California,Contra Costa,37.7624,-121.9365,1840021530
Melbourne,Florida,Brevard,28.1086,-80.6627,1840015960
Franklin,Tennessee,Williamson,35.92,-86.8516,1840013380
Auburn,Washington,King,47.3039,-122.2108,1840018416
Port Huron,Michigan,St. Clair,42.9821,-82.4388,1840003953
Decatur,Illinois,Macon,39.8557,-88.9342,1840007269
Baytown,Texas,Harris,29.7587,-94.9671,1840019616
Brooklyn Park,Minnesota,Hennepin,45.1112,-93.3505,1840004023
Springfield,Ohio,Clark,39.93,-83.7959,1840003765
Newport Beach,California,Orange,33.6151,-117.8668,1840020581
Westland,Michigan,Wayne,42.3192,-83.3805,1840001847
Newark,Ohio,Licking,40.0706,-82.425,1840001419
Muncie,Indiana,Delaware,40.1989,-85.395,1840008365
Farmington Hills,Michigan,Oakland,42.486,-83.3771,1840002442
Cicero,Illinois,Cook,41.8445,-87.7593,1840009186
Buena Park,California,Orange,33.8572,-118.0046,1840019324
Warwick,Rhode Island,Kent,41.7062,-71.4334,1840003344
Hattiesburg,Mississippi,Forrest,31.3074,-89.317,1840013878
Cranston,Rhode Island,Providence,41.7658,-71.4858,1840003287
Albany,Georgia,Dougherty,31.5776,-84.1762,1840013864
Layton,Utah,Davis,41.077,-111.962,1840020145
Madera,California,Madera,36.963,-120.0778,1840020300
Largo,Florida,Pinellas,27.9088,-82.7712,1840015114
Redwood City,California,San Mateo,37.5025,-122.2253,1840020304
Mountain View,California,Santa Clara,37.4001,-122.0796,1840020332
Pine Hills,Florida,Orange,28.5818,-81.4692,1840014098
Folsom,California,Sacramento,38.6668,-121.1422,1840020246
Silver Spring,Maryland,Montgomery,39.0028,-77.0207,1840005845
Johns Creek,Georgia,Fulton,34.0333,-84.2027,1840014742
The Villages,Florida,Sumter,28.9034,-81.9887,1840014065
Owensboro,Kentucky,Daviess,37.7575,-87.1172,1840014340
Napa,California,Napa,38.2975,-122.301,1840020241
New Rochelle,New York,Westchester,40.9304,-73.7836,1840000782
Alhambra,California,Los Angeles,34.084,-118.1355,1840019222
Cheyenne,Wyoming,Laramie,41.135,-104.7902,1840018713
Miami Beach,Florida,Miami-Dade,25.8171,-80.1396,1840015150
Wenatchee,Washington,Chelan,47.436,-120.3295,1840021074
Jackson,Michigan,Jackson,42.2431,-84.4038,1840003173
Lehi,Utah,Utah,40.4136,-111.8725,1840020168
Anderson,Indiana,Madison,40.0891,-85.6892,1840007242
Homestead,Florida,Miami-Dade,25.4665,-80.4472,1840015159
Florence,Alabama,Lauderdale,34.8303,-87.6655,1840002083
Rancho Cordova,California,Sacramento,38.5737,-121.2527,1840020248
Morgantown,West Virginia,Monongalia,39.6383,-79.9464,1840005647
Boynton Beach,Florida,Palm Beach,26.5281,-80.0811,1840014208
Somerville,Massachusetts,Middlesex,42.3908,-71.1014,1840003123
North Port,Florida,Sarasota,27.0576,-82.1977,1840015120
Lakewood,California,Los Angeles,33.8471,-118.1222,1840020515
Salisbury,Maryland,Wicomico,38.3756,-75.5865,1840006219
South Jordan,Utah,Salt Lake,40.557,-111.9784,1840021385
Parma,Ohio,Cuyahoga,41.3843,-81.7286,1840003406
Pharr,Texas,Hidalgo,26.1685,-98.1904,1840021030
State College,Pennsylvania,Centre,40.7909,-77.8567,1840000830
Plymouth,Minnesota,Hennepin,45.0225,-93.4617,1840008929
Turlock,California,Stanislaus,37.5053,-120.8588,1840021533
Davis,California,Yolo,38.5553,-121.737,1840018833
Perris,California,Riverside,33.7898,-117.2233,1840020557
Jonesboro,Arkansas,Craighead,35.8212,-90.6791,1840014507
Tustin,California,Orange,33.7311,-117.8107,1840021967
Terre Haute,Indiana,Vigo,39.466,-87.3751,1840009671
Upland,California,San Bernardino,34.1178,-117.6604,1840021730
Georgetown,Texas,Williamson,30.666,-97.6966,1840020875
Texarkana,Texas,Bowie,33.45,-94.0847,1840021987
Kendall,Florida,Miami-Dade,25.6697,-80.3556,1840014244
Pasco,Washington,Franklin,46.2506,-119.1305,1840019888
Milpitas,California,Santa Clara,37.4336,-121.8921,1840020329
Carmichael,California,Sacramento,38.6318,-121.3263,1840017579
Chino Hills,California,San Bernardino,33.9508,-117.7254,1840019115
Flower Mound,Texas,Denton,33.0343,-97.1146,1840022010
Flagstaff,Arizona,Coconino,35.1872,-111.6194,1840020335
Alton,Illinois,Madison,38.9037,-90.152,1840007424
Pleasanton,California,Alameda,37.6663,-121.8805,1840020298
Cedar Park,Texas,Williamson,30.5105,-97.8197,1840019572
Bellflower,California,Los Angeles,33.888,-118.1271,1840019230
Loveland,Colorado,Larimer,40.4166,-105.0623,1840020152
Mansfield,Ohio,Richland,40.7656,-82.5275,1840000960
Hammond,Indiana,Lake,41.6168,-87.4909,1840007092
Bethlehem,Pennsylvania,Northampton,40.6266,-75.3679,1840000986
Woodbury,Minnesota,Washington,44.9057,-92.923,1840009998
Alameda,California,Alameda,37.7668,-122.267,1840018913
Wyoming,Michigan,Kent,42.8908,-85.7066,1840000374
Schaumburg,Illinois,Cook,42.0308,-88.0838,1840011319
Castle Rock,Colorado,Douglas,39.3763,-104.8535,1840022455
Evanston,Illinois,Cook,42.0464,-87.6943,1840008129
Doral,Florida,Miami-Dade,25.8152,-80.3565,1840015148
St. Joseph,Missouri,Buchanan,39.7598,-94.821,1840009549
Valdosta,Georgia,Lowndes,30.8502,-83.2788,1840015894
Wausau,Wisconsin,Marathon,44.962,-89.6459,1840002163
Pocatello,Idaho,Bannock,42.8724,-112.4647,1840013376
Elizabethtown,Kentucky,Hardin,37.7031,-85.8773,1840013218
Anniston,Alabama,Calhoun,33.6712,-85.8135,1840006563
Arlington Heights,Illinois,Cook,42.0955,-87.9826,1840011243
Rochester Hills,Michigan,Oakland,42.6645,-83.1563,1840002429
Southfield,Michigan,Oakland,42.4765,-83.2605,1840002431
Daytona Beach,Florida,Volusia,29.1995,-81.0982,1840015068
Pittsburg,California,Contra Costa,38.0182,-121.8965,1840020282
Oshkosh,Wisconsin,Winnebago,44.0227,-88.5619,1840002246
Redmond,Washington,King,47.6763,-122.1169,1840019835
Saratoga Springs,New York,Saratoga,43.0674,-73.7775,1840000369
Apple Valley,California,San Bernardino,34.5352,-117.2109,1840021733
Mansfield,Texas,Tarrant,32.569,-97.1213,1840020702
Pawtucket,Rhode Island,Providence,41.8744,-71.3743,1840003285
Missouri City,Texas,Fort Bend,29.563,-95.5365,1840020950
Broomfield,Colorado,Broomfield,39.9542,-105.0526,1840018781
Janesville,Wisconsin,Rock,42.6854,-89.0135,1840002467
San Marcos,Texas,Hays,29.8734,-97.9356,1840022188
Camarillo,California,Ventura,34.223,-119.0321,1840019201
Jackson,Tennessee,Madison,35.6538,-88.8354,1840014528
Dothan,Alabama,Houston,31.2336,-85.407,1840001518
Sherman,Texas,Grayson,33.6273,-96.6221,1840021953
Lauderhill,Florida,Broward,26.1605,-80.2241,1840015146
Harrisonburg,Virginia,Harrisonburg,38.4362,-78.8735,1840003844
Bolingbrook,Illinois,Will,41.6901,-88.1021,1840011482
Ellicott City,Maryland,Howard,39.2774,-76.8345,1840005802
Alexandria,Louisiana,Rapides,31.2923,-92.4702,1840013873
Battle Creek,Michigan,Calhoun,42.2985,-85.2296,1840003176
New Britain,Connecticut,Capitol,41.6759,-72.7862,1840004774
Sheboygan,Wisconsin,Sheboygan,43.7403,-87.7316,1840002628
Brunswick,Georgia,Glynn,31.1449,-81.4746,1840013875
Altoona,Pennsylvania,Blair,40.5082,-78.4007,1840001080
Lodi,California,San Joaquin,38.1218,-121.2932,1840020263
Redlands,California,San Bernardino,34.0512,-117.1712,1840020412
Caguas,Puerto Rico,Caguas,18.2319,-66.0388,1630023540
Dale City,Virginia,Prince William,38.6473,-77.3459,1840006094
Glen Burnie,Maryland,Anne Arundel,39.156,-76.6071,1840005917
Mount Vernon,New York,Westchester,40.9136,-73.8291,1840000781
Lakeville,Minnesota,Dakota,44.6774,-93.252,1840007859
Dover,New Hampshire,Strafford,43.1887,-70.8845,1840002808
Lebanon,Pennsylvania,Lebanon,40.3412,-76.4228,1840001347
Rocklin,California,Placer,38.8075,-121.2489,1840020232
Framingham,Massachusetts,Middlesex,42.3085,-71.4368,1840003131
Wesley Chapel,Florida,Pasco,28.2106,-82.3238,1840014118
Noblesville,Indiana,Hamilton,40.0355,-86.0042,1840013891
Tamarac,Florida,Broward,26.2056,-80.2539,1840016001
Centreville,Virginia,Fairfax,38.839,-77.4389,1840006015
Poinciana,Florida,Polk,28.1217,-81.4821,1840014132
Fairbanks,Alaska,Fairbanks North Star,64.8353,-147.6533,1840023463
Lake Elsinore,California,Riverside,33.6847,-117.3344,1840020560
Camden,New Jersey,Camden,39.9361,-75.1073,1840001507
Rogers,Arkansas,Benton,36.317,-94.1531,1840014444
Blaine,Minnesota,Anoka,45.1696,-93.2077,1840006719
Wilmington,Delaware,New Castle,39.7415,-75.5416,1840005579
St. Charles,Missouri,St. Charles,38.7954,-90.5157,1840009719
Blacksburg,Virginia,Montgomery,37.23,-80.4279,1840006446
Waukesha,Wisconsin,Waukesha,43.0087,-88.2464,1840003008
Casas Adobes,Arizona,Pima,32.3423,-111.0113,1840018108
Baldwin Park,California,Los Angeles,34.0829,-117.9722,1840019227
Cleveland,Tennessee,Bradley,35.1817,-84.8707,1840014603
Dublin,California,Alameda,37.7161,-121.8963,1840018916
Ankeny,Iowa,Polk,41.7288,-93.6031,1840007066
Maple Grove,Minnesota,Hennepin,45.1089,-93.4626,1840008923
Bayonne,New Jersey,Hudson,40.6668,-74.1158,1840003595
North Richland Hills,Texas,Tarrant,32.8604,-97.218,1840020703
Eastvale,California,Riverside,33.9617,-117.5803,1840028421
Guaynabo,Puerto Rico,Guaynabo,18.3832,-66.1134,1630023575
Glens Falls,New York,Warren,43.3109,-73.6458,1840000345
Longview,Washington,Cowlitz,46.1461,-122.963,1840019904
Tulare,California,Tulare,36.1995,-119.34,1840021638
Conway,Arkansas,Faulkner,35.0753,-92.4692,1840014598
West Des Moines,Iowa,Polk,41.5521,-93.7806,1840010185
Redondo Beach,California,Los Angeles,33.8577,-118.3765,1840020509
Walnut Creek,California,Contra Costa,37.9024,-122.0399,1840021531
Passaic,New Jersey,Passaic,40.8574,-74.1282,1840000837
Porterville,California,Tulare,36.0643,-119.0338,1840020368
Maricopa,Arizona,Pinal,33.0408,-112.0011,1840020629
Fajardo,Puerto Rico,Fajardo,18.3331,-65.6589,1630035668
Spring Hill,Tennessee,Maury,35.7437,-86.9116,1840015386
Gaithersburg,Maryland,Montgomery,39.1346,-77.2131,1840005848
El Paso de Robles,California,San Luis Obispo,35.6394,-120.656,1840074847
East Orange,New Jersey,Essex,40.7651,-74.2117,1840002792
Sumter,South Carolina,Sumter,33.9392,-80.393,1840015612
Grand Forks,North Dakota,Grand Forks,47.9214,-97.0884,1840000101
Bristol,Tennessee,Sullivan,36.5572,-82.2154,1840013301
Michigan City,Indiana,LaPorte,41.7092,-86.869,1840013869
Gary,Indiana,Lake,41.5905,-87.3473,1840008194
Dubuque,Iowa,Dubuque,42.5002,-90.707,1840000438
Schenectady,New York,Schenectady,42.8025,-73.9275,1840000395
Casper,Wyoming,Natrona,42.842,-106.3208,1840038324
Hanford,California,Kings,36.3274,-119.6549,1840020382
Shawnee,Kansas,Johnson,39.0158,-94.8076,1840001641
South Hill,Washington,Pierce,47.1198,-122.2853,1840037886
Eagan,Minnesota,Dakota,44.817,-93.1638,1840007852
Union City,California,Alameda,37.6032,-122.0181,1840021539
Weston,Florida,Broward,26.1006,-80.4054,1840016003
Kankakee,Illinois,Kankakee,41.102,-87.8643,1840008260
Leander,Texas,Williamson,30.5728,-97.8618,1840020877
Hammond,Louisiana,Tangipahoa,30.5061,-90.4563,1840013908
Corvallis,Oregon,Benton,44.5698,-123.2779,1840018611
Apex,North Carolina,Wake,35.7237,-78.8743,1840015355
Yorba Linda,California,Orange,33.889,-117.7714,1840021970
Bethesda,Maryland,Montgomery,38.9866,-77.1188,1840005826
Haverhill,Massachusetts,Essex,42.7838,-71.0871,1840002450
Palo Alto,California,Santa Clara,37.3905,-122.1468,1840020333
Rockville,Maryland,Montgomery,39.0834,-77.1553,1840005849
Spring,Texas,Harris,30.0613,-95.383,1840019615
Delray Beach,Florida,Palm Beach,26.455,-80.0905,1840015123
Watsonville,California,Santa Cruz,36.9206,-121.7708,1840021581
Mount Vernon,Washington,Skagit,48.4203,-122.3115,1840019774
Palatine,Illinois,Cook,42.118,-88.043,1840011311
Victoria,Texas,Victoria,28.8287,-96.9849,1840023044
Skokie,Illinois,Cook,42.036,-87.74,1840011321
Morristown,Tennessee,Hamblen,36.2043,-83.3001,1840014467
Sammamish,Washington,King,47.6017,-122.0416,1840021115
Union City,New Jersey,Hudson,40.7675,-74.0323,1840001034
Queen Creek,Arizona,Maricopa,33.2454,-111.6173,1840021944
Alpharetta,Georgia,Fulton,34.0704,-84.2738,1840013659
Lima,Ohio,Allen,40.741,-84.112,1840002785
Novi,Michigan,Oakland,42.4786,-83.4893,1840002423
Great Falls,Montana,Cascade,47.5022,-111.2996,1840019839
Ames,Iowa,Story,42.0256,-93.6217,1840007019
Juana Díaz,Puerto Rico,Juana Díaz,18.0532,-66.5044,1630023583
Malden,Massachusetts,Middlesex,42.4305,-71.0576,1840000430
Dundalk,Maryland,Baltimore,39.2704,-76.4942,1840005681
Albany,Oregon,Linn,44.6272,-123.0965,1840018605
Castro Valley,California,Alameda,37.7088,-122.0626,1840017620
Dalton,Georgia,Whitfield,34.769,-84.972,1840014651
Lynwood,California,Los Angeles,33.924,-118.2016,1840020492
Pflugerville,Texas,Travis,30.4515,-97.6018,1840020892
Sebring,Florida,Highlands,27.477,-81.453,1840015986
Kenner,Louisiana,Jefferson,30.0109,-90.2549,1840015047
Port Charlotte,Florida,Charlotte,26.9918,-82.114,1840014200
Waltham,Massachusetts,Middlesex,42.3889,-71.2423,1840000428
Commerce City,Colorado,Adams,39.8641,-104.843,1840018785
Brentwood,California,Contra Costa,37.9356,-121.719,1840018904
North Little Rock,Arkansas,Pulaski,34.7807,-92.2371,1840014632
South San Francisco,California,San Mateo,37.6538,-122.4196,1840021552
Bellevue,Nebraska,Sarpy,41.1485,-95.939,1840007142
Burnsville,Minnesota,Dakota,44.7648,-93.2793,1840006766
Greenwood,Indiana,Johnson,39.6019,-86.1073,1840007332
Rowlett,Texas,Dallas,32.9155,-96.5489,1840020711
Laguna Niguel,California,Orange,33.5275,-117.705,1840020589
Bozeman,Montana,Gallatin,45.6833,-111.0558,1840018509
Port Orange,Florida,Volusia,29.1085,-81.0137,1840015077
Reston,Virginia,Fairfax,38.9497,-77.3461,1840006025
San Clemente,California,Orange,33.4499,-117.6102,1840021962
Caldwell,Idaho,Canyon,43.6453,-116.6594,1840018641
Coon Rapids,Minnesota,Anoka,45.1755,-93.3094,1840006714
Millcreek,Utah,Salt Lake,40.6892,-111.8292,1840018744
Eden Prairie,Minnesota,Hennepin,44.8488,-93.4595,1840007821
Parkersburg,West Virginia,Wood,39.2623,-81.542,1840005786
Hamilton,Ohio,Butler,39.3939,-84.5653,1840003803
Moore,Oklahoma,Cleveland,35.3293,-97.4757,1840020449
Lakewood,Washington,Pierce,47.1628,-122.5299,1840019860
Bay City,Michigan,Bay,43.5902,-83.8887,1840002583
Bossier City,Louisiana,Bossier,32.5224,-93.6668,1840013790
Council Bluffs,Iowa,Pottawattamie,41.2369,-95.8516,1840007117
Huntersville,North Carolina,Mecklenburg,35.406,-80.8716,1840016349
Taylor,Michigan,Wayne,42.226,-83.2688,1840003965
Hendersonville,Tennessee,Sumner,36.3063,-86.5997,1840014419
Sanford,Florida,Seminole,28.7891,-81.2757,1840015958
La Habra,California,Orange,33.9282,-117.9515,1840020585
Horizon West,Florida,Orange,28.4417,-81.6146,1840038926
Dearborn Heights,Michigan,Wayne,42.3164,-83.2769,1840003970
St. Cloud,Florida,Osceola,28.2363,-81.2779,1840015971
Pontiac,Michigan,Oakland,42.6493,-83.2878,1840002427
Richland,Washington,Benton,46.2824,-119.2939,1840019889
Marietta,Georgia,Cobb,33.9533,-84.5422,1840015633
Florence-Graham,California,Los Angeles,33.9682,-118.2447,1840037057
